timestamp,stepresult,id
1615756661793,-FACJ,JIIFFBBDFICHGIGBAGD
1615769433229,-FACJ,HCIBJGDCIJCAADBFJGD
1615769985922,-FAIH,HCIBJGDCIJCAADBFJGD
1615770036319,-FAFF,HCIBJGDCIJCAADBFJGD
1615897383460,-FACJ,JJJEJHADBIJIEIFIFJI
1615767359136,-FACJ,HCBBDHHJDEECGHIBABG
1615847408751,-FACJ,IEEAFIDDEHFIBEDDJFF
1615847577988,-FAJE,IEEAFIDDEHFIBEDDJFF
1615847700604,-EBFF,IEEAFIDDEHFIBEDDJFF
1615784703309,-FACJ,HFEIGHACEDBIIAJFBBC
1615785643939,-FABF,HFEIGHACEDBIIAJFBBC
1615855191040,-FACJ,DGIIGFDDIAAGCAJIDHE
1615855780009,-FAIH,DGIIGFDDIAAGCAJIDHE
1615855888683,-FAFF,DGIIGFDDIAAGCAJIDHE
1615857460309,-FAFF,DGIIGFDDIAAGCAJIDHE
1615857577767,-FAIH,DGIIGFDDIAAGCAJIDHE
1615857653447,-FAJE,DGIIGFDDIAAGCAJIDHE
1615872956171,-EBFF,DGIIGFDDIAAGCAJIDHE
1615879446940,-FACJ,BEHDBFCBCBGGEHJECIE
1615861117519,-FABF,BCCDDBIFEIDHGCDDDED
1615868407731,-FACJ,JAHBADDAHHFDEAEBFAI
1615872167324,B,FJFGHJHGJEBBGABDCEH
1615816274873,-FACJ,GHHDHECJEFFFIHEIJBA
1615816623212,-FAIH,GHHDHECJEFFFIHEIJBA
1615800197280,B,JCJHFCJEHGJIDGJGDED
1615798811710,-FACJ,BFEHCFIFEBIGHBEFCDD
1615824103329,-FACJ,CBBCCBBCDIDBHDJCCDF
1615793176047,-FABF,GAABCEAGDICIBAJBECD
1615788169618,-FACJ,JJEBIDGFGDEHEFAIFAE
1615896744139,-FACJ,GFEHIGFGAAJEGGJGDGD
1615897111430,-FACJ,GFEHIGFGAAJEGGJGDGD
1615743744866,-FACJ,FIADBDAHCHFAGIJIHAH
1615744067862,-FACJ,FIADBDAHCHFAGIJIHAH
1615856403381,-FACJ,JGCHEFAJIJDBICFEICG
1615823218317,-FACJ,IJBHCCCDEDBFEFGHJEC
1615823403813,-FACJ,IJBHCCCDEDBFEFGHJEC
1615766066338,-FAIH,JBDAGEAHDBACGEJGDCI
1615766128669,-FAIH,JBDAGEAHDBACGEJGDCI
1615766171769,-FAIH,JBDAGEAHDBACGEJGDCI
1615762307369,B,BEGBDCECFGDEGFHJIDF
1615766047734,B,BEGBDCECFGDEGFHJIDF
1615766134502,B,BEGBDCECFGDEGFHJIDF
1615766239688,-FACJ,JDIEEDFCDFEEDFBAICD
1615813782943,-EBFF,IJJFDGEFDAACIJHBGHC
1615809197777,-EBFF,DDJCFIJCDHJACCJCGAA
1615792708648,-FACJ,HJIGFCBJGEGFJDGJFEA
1615867799596,-FACJ,BBBIGBFFEIIJHAGJHIB
1615867931660,-FACJ,BBBIGBFFEIIJHAGJHIB
1615866618230,-FACJ,CHEBIFGDJGCJECGAACB
1615855589071,-FACJ,BAEGCDHIGADECEJGDAB
1615797412286,-FAFF,JJDEDJDCJCJCJDAECAA
1615797676276,-EBFF,JJDEDJDCJCJCJDAECAA
1615797992941,-EBFF,JJDEDJDCJCJCJDAECAA
1615800742840,B,JJDEDJDCJCJCJDAECAA
1615803990711,-FABF,CBFAJEJJGHGAABGIFEF
1615804110196,-FACJ,CBFAJEJJGHGAABGIFEF
1615760688575,-FAFB,GIAFBGGJJGDHBADGJHF
1615762278880,-FAIH,GIAFBGGJJGDHBADGJHF
1615762341207,-FAFB,GIAFBGGJJGDHBADGJHF
1615762414319,-FAFF,GIAFBGGJJGDHBADGJHF
1615872010870,-FACJ,GCAGAGFDDEBDGGHDBDB
1615873170402,-FACJ,GCAGAGFDDEBDGGHDBDB
1615800715233,-FACJ,HHGGADCIFFCDIHDJCA
1615796179549,-FACJ,IDAAHDJECCGJCCCBFI
1615803857299,-FACJ,HHCCEJIBGCHJBBFFBHJ
1615814587727,-FACJ,ICBHCCIGBDCFEBGHIBA
1615815097373,-FAJE,ICBHCCIGBDCFEBGHIBA
1615815199530,-FAJE,ICBHCCIGBDCFEBGHIBA
1615815444106,B,ICBHCCIGBDCFEBGHIBA
1615874113397,-EBFF,BFBGFEDDDJACBJIDAHE
1615815097733,-FACJ,DEGCGHJDEFJCJDHDGIF
1615794807019,-EBFF,JBHEEGJCBCBBDBDCDGB
1615795089308,-EBFF,JBHEEGJCBCBBDBDCDGB
1615800510221,-EBFF,JBHEEGJCBCBBDBDCDGB
1615800732818,-EBFF,JBHEEGJCBCBBDBDCDGB
1615796064611,-FAJE,CFAJIIFEHEGHABIIGIA
1615796297006,-FABF,CFAJIIFEHEGHABIIGIA
1615796975022,B,CFAJIIFEHEGHABIIGIA
1615744853962,-FAJE,DGABDHABAGACIGDGDDH
1615892725555,B,CEBGBJJICAFDIDBEGGH
1615782654600,-FACJ,BCICFGEEDIJABDHDIDB
1615782766887,-FACJ,BCICFGEEDIJABDHDIDB
1615865208788,-FAJE,CEDJBDFBGGHEHHGHGGH
1615865409733,-FAJE,CEDJBDFBGGHEHHGHGGH
1615865572380,B,CEDJBDFBGGHEHHGHGGH
1615799285154,-FAFF,HDIADEFGJICDEICHCDE
1615808007603,-FAFB,FFIJGIGHIFBEIGDGHJH
1615811402773,B,FFIJGIGHIFBEIGDGHJH
1615812658052,-FABF,DCBBGHCBGCEGADGCEGE
1615787009042,B,IDJIEDHFEHGHACIJGEJ
1615787088797,B,IDJIEDHFEHGHACIJGEJ
1615805969975,B,IDJIEDHFEHGHACIJGEJ
1615813302282,-FAFF,HHFGEEHGJHDJEECDFGF
1615868918022,-FABF,IHFAGAEAEFDJAGCADJH
1615794021249,-FACJ,BEBFFCFHGCEAHAHEDE
1615794207104,-FACJ,BEBFFCFHGCEAHAHEDE
1615794385748,-FACJ,BEBFFCFHGCEAHAHEDE
1615794638118,-FACJ,BEBFFCFHGCEAHAHEDE
1615779725500,-FABF,DCFAFAIECABJAAIHIEF
1615779987759,-FACJ,DCFAFAIECABJAAIHIEF
1615780063746,-FACJ,DCFAFAIECABJAAIHIEF
1615816151570,B,ECAJCBBAFDHACBGGFBC
1615871049291,-FACJ,HBFFCBJIJCHCIBHGGJH
1615786651974,-FACJ,FEFJCGEBAFFDJFIBG
1615779842629,-FAJE,HEIEHHFJIHHFHHJFDCC
1615780100971,B,HEIEHHFJIHHFHHJFDCC
1615881520484,-FACJ,JCHBCEABECBHGBFGBHD
1615862772597,-FACJ,BIJBIJAJHGGAABAACEC
1615830859642,B,HEBFHJHHJEIBDBAEEAF
1615765278014,-EBFF,JHHCHIAEAJHBHEJGCDB
1615765660186,-EBFF,JHHCHIAEAJHBHEJGCDB
1615778542366,-FACJ,GIAEBBFJHHFBJIABEHD
1615812436511,-FACJ,FFEDEEGCJHEHFEEDDCC
1615812524308,-FACJ,FFEDEEGCJHEHFEEDDCC
1615813224248,-FACJ,FFEDEEGCJHEHFEEDDCC
1615813117088,-FACJ,DFJHAGGHCIBGGGIFFFJ
1615813245170,-FACJ,DFJHAGGHCIBGGGIFFFJ
1615809150703,-FACJ,JBCDFBCGFGGBFCHDDDA
1615809546036,-FABF,JBCDFBCGFGGBFCHDDDA
1615809844501,-EBFF,JBCDFBCGFGGBFCHDDDA
1615810027222,-EBFF,JBCDFBCGFGGBFCHDDDA
1615825166797,-FACJ,BDGIIJFDIJFCJIDCJDG
1615867745043,-EBFF,DFHCICGADEGFCEEHAIG
1615867967771,B,BEJFHCBFHICAHHDDIDF
1615803628059,-FAFF,CDEGGHCFAHJEEEAEBCE
1615821315109,-FACJ,IGHBDEHIIGFBHDDHDHD
1615881871288,-FABF,IAEGJIDDBGEAIEAIDBB
1615882743120,-EBFF,IAEGJIDDBGEAIEAIDBB
1615883158665,-EBFF,IAEGJIDDBGEAIEAIDBB
1615883323385,-EBFF,IAEGJIDDBGEAIEAIDBB
1615883597298,-EBFF,IAEGJIDDBGEAIEAIDBB
1615805417672,-EBFF,GDJFBAFAGCJABJIJBAB
1615806597739,-BJC,GDJFBAFAGCJABJIJBAB
1615841308818,-FACJ,GFHJCCFEFDFGCBAJEFB
1615797753895,-FABF,BIHFGDAFBFBIGFCHICA
1615801042701,-FAFF,BIHFGDAFBFBIGFCHICA
1615871988464,-EBFF,JGHFEDEHFGHHEAABHHF
1615800628937,-EBFF,GCEHICDCAAJIHGCBBGF
1615800964066,B,GCEHICDCAAJIHGCBBGF
1615828740725,-FAFF,FDIBIBGEFFFBGDIFHE
1615877830883,-FACJ,JJIDEEFAADAEEAIFEJ
1615877949227,-EBFF,JJIDEEFAADAEEAIFEJ
1615878103482,B,JJIDEEFAADAEEAIFEJ
1615864103630,-FACJ,DCJGBFADIBJFDAHAEBE
1615789362485,-FACJ,JGBDBHCEGJFFGCCJAHI
1615877328670,-EBFF,HAAHJDEHEHIGGEDDGCA
1615861627281,-FABF,JIIAEEEHFJHDIIEGBBE
1615861899792,-FACJ,JIIAEEEHFJHDIIEGBBE
1615862116186,-FACJ,JIIAEEEHFJHDIIEGBBE
1615879761619,-EBFF,HGGCJCBBICCJBAABCJF
1615880333616,-FACJ,HGBFAAGJBEEGFHIGAIG
1615880559143,-FAJE,HGBFAAGJBEEGFHIGAIG
1615880829901,B,HGBFAAGJBEEGFHIGAIG
1615889446334,-FACJ,GFDBJJBIJECCHGBBGDB
1615748224723,-EBFF,EAEHGBAAHCCIFBABIH
1615773057095,-FACJ,HJJAHHDDAJJEBEIIJIE
1615773252224,-FACJ,HJJAHHDDAJJEBEIIJIE
1615820117040,-FACJ,HJFECAJDECABIJJIFEB
1615820240652,-FACJ,HJFECAJDECABIJJIFEB
1615880128742,B,DAFEEGJDBHBCIBJCDEG
1615839370838,-FAFB,JJHCBCIJBCBHDIIJHGD
1615840013006,-FAJE,JJHCBCIJBCBHDIIJHGD
1615873965651,-FAFF,EAACICBDEFEGFCJHJBE
1615867518289,-FACJ,DCGGGHDDABHCJFCIAD
1615867658874,-FACJ,DCGGGHDDABHCJFCIAD
1615879304243,-FACJ,DCGGGHDDABHCJFCIAD
1615880896624,-FACJ,DCGGGHDDABHCJFCIAD
1615860311882,-FABF,DHCFDFEDJGHDEEEEHDG
1615878493697,-FAJE,JGDHFCCGHAJJHEHIFBC
1615800406291,-FACJ,GJBBFDCCAHFGHCCEDGB
1615800568478,B,GJBBFDCCAHFGHCCEDGB
1615775279565,B,FBDCGJDAFDFEBIFIIAB
1615894719166,B,BEHFIDFGFFHGHEBHDJJ
1615872718784,-FAFF,FDEHECDJCCGJBEDJJEI
1615775602611,-FABF,IEADDCGBACFFEAAACGB
1615776250326,-FACJ,IEADDCGBACFFEAAACGB
1615781254399,-FABF,IEADDCGBACFFEAAACGB
1615781503859,-EBFF,IEADDCGBACFFEAAACGB
1615781841541,-FAFF,IEADDCGBACFFEAAACGB
1615781984520,-FAIH,IEADDCGBACFFEAAACGB
1615782150551,-EBFF,IEADDCGBACFFEAAACGB
1615815394292,-FACJ,FECFICGAEBHAGJCJGEF
1615880804190,-FACJ,CEFFIBBCJCBBCHDHBAC
1615891414410,-FACJ,GCFHFHADBACFCDGADJI
1615786771368,-FACJ,BIGAABBIAIIJIGCJCID
1615890606961,-FABF,DHFIEEIAEIIDDCHCBGB
1615743255139,-EBFF,BJCABIDBJEAHDGBIJDA
1615801407970,-FACJ,JBJAIDIADAGHCJHHFAA
1615883937998,-FACJ,IDAABADBAFEDDCEBDGJ
1615884158857,-FABF,IDAABADBAFEDDCEBDGJ
1615871328025,-EBFF,CABHEAIJJCGFBFCAFIG
1615871667143,B,CABHEAIJJCGFBFCAFIG
1615779538133,-FAFF,BGDBIFFIDBJFHHJDAIG
1615779851820,-FABF,BGDBIFFIDBJFHHJDAIG
1615780262921,-EBFF,BGDBIFFIDBJFHHJDAIG
1615778376296,-EBFF,BECAHEHIAJEHFBHICBB
1615775717944,-FACJ,FDBDABBAHFBDDHBJBC
1615796202957,-FABF,DJGCGCEDIDIHCAHDCIG
1615796467171,-FACJ,DJGCGCEDIDIHCAHDCIG
1615798187674,-FACJ,DJGCGCEDIDIHCAHDCIG
1615801150444,-FAIH,DJGCGCEDIDIHCAHDCIG
1615801294057,-FAIH,DJGCGCEDIDIHCAHDCIG
1615801380357,-FAIH,DJGCGCEDIDIHCAHDCIG
1615801444346,-FAFF,DJGCGCEDIDIHCAHDCIG
1615801686919,-FAFF,DJGCGCEDIDIHCAHDCIG
1615820252088,B,DJGCGCEDIDIHCAHDCIG
1615865018190,-FABF,GFAAIEIAFDEDDIDDIFC
1615814967133,-FACJ,CBECEECAJEBIEFFCGHG
1615840422448,-FAJE,BBJBEJIGECFBBCHACEA
1615875811676,B,HBFAHBHJACBJGACJFGH
1615879808102,B,HBFAHBHJACBJGACJFGH
1615822636840,-FAIH,IJHAFFDDAAEHHJFJACC
1615822694481,-FAFF,IJHAFFDDAAEHHJFJACC
1615822935005,-EBFF,IJHAFFDDAAEHHJFJACC
1615797162081,-FACJ,DDIHDAGACBIAIEIHHCB
1615888670551,-FADB,CCJEFGGGCEFAECCDFDE
1615893436179,-FACJ,CCJEFGGGCEFAECCDFDE
1615835905350,-FACJ,FEICBFBJHJGCDHFBCJH
1615836015388,-FACJ,FEICBFBJHJGCDHFBCJH
1615836429902,B,FEICBFBJHJGCDHFBCJH
1615836630505,B,FEICBFBJHJGCDHFBCJH
1615791119814,-FAFB,IJECJEDDEBJAHIDCJGJ
1615791292782,-FAJE,IJECJEDDEBJAHIDCJGJ
1615791569725,B,IJECJEDDEBJAHIDCJGJ
1615894329670,-FAFB,IFHDAGJHAIIEHCJBB
1615778029615,-FACJ,IBHGEIFACHBFCJBAGHD
1615868288750,-FAFF,CIFJJHDEFHCDCCDCEBI
1615849295131,-FACJ,DJDDECDDBADDGDBACFC
1615805593567,-FAFF,GBBGFFDGCDIDIEEEEHH
1615785168279,-FACJ,HECCDEBCDJCIGGBCJBA
1615785326125,-FABF,HECCDEBCDJCIGGBCJBA
1615891959284,B,DDECAECFEGCDCJAIECA
1615804632626,-FABF,IFBBGFHFCGHHBAGDDIA
1615804966813,B,IFBBGFHFCGHHBAGDDIA
1615786265278,B,DHFEIFIHHBAACGBGJCC
1615779640004,-FACJ,IHBDEABBACHFDCBCAHA
1615798621988,-FAJE,HDFJGDHEAFAJBEFAAJD
1615798832668,B,HDFJGDHEAFAJBEFAAJD
1615857177243,-FAJE,DHEHACAIFBHCJIJCHJG
1615854403709,-FAJE,HGGCDAGCBABACFEJFEA
1615854551351,-EBFF,HGGCDAGCBABACFEJFEA
1615804849441,-FAIH,HHIJIHAEHBDEIGEADHA
1615805837302,-FABF,HHIJIHAEHBDEIGEADHA
1615806090239,-FAFF,HHIJIHAEHBDEIGEADHA
1615806294983,-FABF,HHIJIHAEHBDEIGEADHA
1615806613295,B,HHIJIHAEHBDEIGEADHA
1615752277205,B,IEAHFJCDBJCEBJDJEGG
1615893756982,-FAFF,HCHAAFAGAICCAJDFDHF
1615891506468,-EBFF,GEAHGCJDHECIIDFAIHB
1615893004330,-FABF,GEAHGCJDHECIIDFAIHB
1615838262406,B,BEJHICFJIJECJEDGCFE
1615800487124,-EBFF,BIBICAEEHHEBGBFABCI
1615800717752,-EBFF,BIBICAEEHHEBGBFABCI
1615868858294,-EBFF,GHBBHCFEJCEAGIBHBDF
1615869036568,-EBFF,GHBBHCFEJCEAGIBHBDF
1615868930555,-FAFB,GFIAGEEIDJFCDACJBFC
1615869132743,-EBFF,GFIAGEEIDJFCDACJBFC
1615869300530,-EBFF,GFIAGEEIDJFCDACJBFC
1615806392137,-FAFF,HBIECGIFHIFEIJHFBFA
1615806540921,-EBFF,HBIECGIFHIFEIJHFBFA
1615771162109,-FAFB,CIIJFEIEHIGBGEAGFGD
1615879531975,-EBFF,GEHAEIGAGJCHHGBJDCG
1615880082154,-EBFF,GEHAEIGAGJCHHGBJDCG
1615880245125,-EBFF,GEHAEIGAGJCHHGBJDCG
1615875553624,-EBFF,GIJFGEIJDGJJIEIICDF
1615874363635,-EBFF,JIEHHJJEHEEDGDGJHCD
1615880577486,-FACJ,DDGEBFBIBHEDBFGCBCC
1615745254083,-FACJ,BDBICEBIDIBEGAGGIBG
1615885576790,B,HEJFHCFGFIBFDIDJHGH
1615896204656,-FACJ,GCFGDAGJAIHJCGBJEDH
1615820911224,-FACJ,FJCBCHEIAGBIHHABDGH
1615821154022,B,FJCBCHEIAGBIHHABDGH
1615859753113,-FACJ,CDBGJFJDHICCDEEADIC
1615859879379,-FACJ,CDBGJFJDHICCDEEADIC
1615805653329,-FAFF,FFHHCCIFHHDBEJJCJHH
1615830214059,-FADB,DBGEIEGAJJGBDEDGFGG
1615754213839,-EBFF,JBGHCICFBEAACJFFEGG
1615768058569,-FACJ,JDDEJBGDHHCIGADBCBE
1615808349908,-FACJ,FIJCCFHCEADDAIJFFCI
1615892624383,-FABF,CJHEJBEBEDEDEGHBDDB
1615892836879,-FACJ,CJHEJBEBEDEDEGHBDDB
1615892897107,-FACJ,CJHEJBEBEDEDEGHBDDB
1615890462649,-FABF,JIEJFBIBBJJIHHIGGGD
1615890623929,-FACJ,JIEJFBIBBJJIHHIGGGD
1615890741453,-FACJ,JIEJFBIBBJJIHHIGGGD
1615886911734,-FACJ,CDFADHAICADJHIAECDH
1615782495595,-FAFF,FHCDHFGFFDGBAIHFJCE
1615783000443,-FAJE,FHCDHFGFFDGBAIHFJCE
1615783551258,-FAJE,FHCDHFGFFDGBAIHFJCE
1615806320481,-FACJ,JHBJHEJCECHJBJEFIJF
1615810478217,-FABF,HDEEEJDFGCFDGBGGGFA
1615810731206,-FACJ,HDEEEJDFGCFDGBGGGFA
1615895587687,-EBFF,IDGGFDDCJGBJHGDCCAI
1615895977805,-FAJE,IDGGFDDCJGBJHGDCCAI
1615896143502,-FAFF,IDGGFDDCJGBJHGDCCAI
1615897310675,B,IDGGFDDCJGBJHGDCCAI
1615768939474,-EBFF,DCICADECGIIFBCAIEAD
1615796159469,-FAFF,BHCIJAAAGFABEEGDDD
1615781691721,-FACJ,JGCDACGHJEFHIIBCCFE
1615781899176,B,JGCDACGHJEFHIIBCCFE
1615878062045,-FACJ,BCDCEHJABGEFDCDDIE
1615869331630,-FACJ,DBCICAIBJBBEAHAFJJC
1615869416592,-FACJ,DBCICAIBJBBEAHAFJJC
1615872735750,-FACJ,HFIADHBDIEJIEJEAAJB
1615880609810,-FACJ,GCAGDJCGGJACAIIGGDJ
1615744066595,-EBFF,JABFDEAAFCCHCDAJCF
1615744287502,-EBFF,JABFDEAAFCCHCDAJCF
1615889598153,-FACJ,IGFGHFDHHHCDFGGHDAF
1615778566329,B,GJBJHFDHGIFGIAAIFCG
1615869546307,-FACJ,EAHDBIDDJEAJCCHFJIE
1615760101388,-FAJE,CEABCCJCDJJEBAFIBIJ
1615897235346,-FACJ,GIIFIBDIHIFHAGCDEJA
1615855380132,-EBFF,BBBBBFFFBIAJIEGGJDC
1615803578591,-FAIH,GFCDBCJFHHDIFEBIJBD
1615803217068,-FACJ,JIABCACDJFHFGAAJFIG
1615802152706,-FACJ,ICBCJJDHJAJGECDACFE
1615802362263,B,ICBCJJDHJAJGECDACFE
1615820152572,-FACJ,DHHHJDGJABBCEBHBHFB
1615820264063,-FACJ,DHHHJDGJABBCEBHBHFB
1615823860961,-FACJ,HHHIFCIIGEDEJBBFCFH
1615876884466,-FACJ,HHHIFCIIGEDEJBBFCFH
1615877058639,-FACJ,HHHIFCIIGEDEJBBFCFH
1615896608862,-FACJ,DFJBHCFGJFCIFJFAIGB
1615871644741,-FACJ,FAIJGFADIIHJCBFDGEB
1615872026841,-FAFB,FAIJGFADIIHJCBFDGEB
1615872329861,B,FAIJGFADIIHJCBFDGEB
1615774847007,-FACJ,CFCIBBHAHCBAGFAFFGG
1615775096597,-FABF,CFCIBBHAHCBAGFAFFGG
1615775456794,-FACJ,CFCIBBHAHCBAGFAFFGG
1615779485981,-FACJ,CGICHHGFEEEEGJEDBGI
1615780437544,-FACJ,CGICHHGFEEEEGJEDBGI
1615868859840,-FAIH,BEFBEBCBDEADIJCJGGE
1615868926743,-FABF,BEFBEBCBDEADIJCJGGE
1615869165439,-FABF,BEFBEBCBDEADIJCJGGE
1615869669957,-FAFF,BEFBEBCBDEADIJCJGGE
1615869950535,-EBFF,BEFBEBCBDEADIJCJGGE
1615859358183,-FABF,IFCBGCGJHABEHAFDBED
1615780806026,-FAFF,EAJGIHCGAHFGFBFCEGH
1615780957510,-EBFF,EAJGIHCGAHFGFBFCEGH
1615781208312,-EBFF,EAJGIHCGAHFGFBFCEGH
1615795194819,B,EAJGIHCGAHFGFBFCEGH
1615796185938,-FACJ,GBCAAHJIAFDAFFFEJGB
1615796246129,-EBFF,GBCAAHJIAFDAFFFEJGB
1615850047157,-FAJE,GBCAAHJIAFDAFFFEJGB
1615887442289,-FAFF,GBCAAHJIAFDAFFFEJGB
1615858309470,-FACJ,DJEIHEFAEIABJCJABEH
1615892207619,-EBFF,IBCHBGCHDHHCJIDGJIC
1615777682084,-FACJ,CGGJGJBIDJCIJCEHGJE
1615867955300,-FAFB,DBJJFJHEBEIFFIJJDCI
1615868304576,-EBFF,DBJJFJHEBEIFFIJJDCI
1615800654262,-FAIH,CGCCBDIHDDFCIJCEGAI
1615801626165,-FAIH,CGCCBDIHDDFCIJCEGAI
1615801775779,-FAIH,CGCCBDIHDDFCIJCEGAI
1615802697248,-FABF,CGCCBDIHDDFCIJCEGAI
1615803017756,-EBFF,CGCCBDIHDDFCIJCEGAI
1615803426386,-EBFF,CGCCBDIHDDFCIJCEGAI
1615809360716,-FAFF,HCJIGGCCDIJBDHCBFFF
1615805052022,-FAFF,GGGDFIHFHDBJJEGGHAG
1615819193574,-FACJ,JIHBBJBCFGAFBGEIBDA
1615787384787,-EBFF,CBIABIABAACBGFEHFBJ
1615806318189,-FABF,EBCABEGDIDBEAJEADDA
1615806502145,-FACJ,EBCABEGDIDBEAJEADDA
1615806632437,-FACJ,EBCABEGDIDBEAJEADDA
1615806835274,B,EBCABEGDIDBEAJEADDA
1615881756884,-FABF,BFHEHIDBJEJDABIAFBE
1615883704169,-FACJ,BFHEHIDBJEJDABIAFBE
1615883869822,-FACJ,BFHEHIDBJEJDABIAFBE
1615884042169,-FABF,BFHEHIDBJEJDABIAFBE
1615884308192,-FACJ,BFHEHIDBJEJDABIAFBE
1615884712593,-FAFF,BFHEHIDBJEJDABIAFBE
1615884970803,-FABF,BFHEHIDBJEJDABIAFBE
1615885242326,-FAFF,BFHEHIDBJEJDABIAFBE
1615885505957,B,BFHEHIDBJEJDABIAFBE
1615741380490,-FACJ,BIGDCJFGECDGBIJHBIJ
1615741453235,-FACJ,BIGDCJFGECDGBIJHBIJ
1615743318217,-FACJ,BIGDCJFGECDGBIJHBIJ
1615828427083,-FACJ,GBCGICBEFJHEDEHBHIE
1615783606448,-FACJ,HDBBHCBFJAFJBCJHACH
1615783813012,-EBFF,HDBBHCBFJAFJBCJHACH
1615784034925,B,HDBBHCBFJAFJBCJHACH
1615773350204,B,FFFCHDDHCACGAFIHIJJ
1615897701998,-FACJ,IAAIABFBECBBAHIEEI
1615887235494,-EBFF,EADCGFCAJEJEBGJFJFH
1615887725281,-EBFF,EADCGFCAJEJEBGJFJFH
1615887814114,-EBFF,EADCGFCAJEJEBGJFJFH
1615887897802,-EBFF,EADCGFCAJEJEBGJFJFH
1615895635212,-EBFF,EADCGFCAJEJEBGJFJFH
1615897541599,-FACJ,EADCGFCAJEJEBGJFJFH
1615871778034,-FACJ,GGEGCJCEGBFBHAADJDA
1615866769516,-FACJ,IHDJCECIEBGAIJDBHJB
1615842726649,-FAFB,BIACFIEGJJDEIGIFHHF
1615884230336,-EBFF,GEFIHJFGIGCCFFIJGAB
1615884563385,-FAJE,GEFIHJFGIGCCFFIJGAB
1615884966063,-FAFF,GEFIHJFGIGCCFFIJGAB
1615862372583,B,JABDEGCBDCCACAFHIF
1615874119313,-FACJ,JAGGDHCHBDFJBDJGFEH
1615784000330,-EBFF,DJDAIABBFHHFDGIJBID
1615784587615,-EBFF,DJDAIABBFHHFDGIJBID
1615784969229,-FABF,DJDAIABBFHHFDGIJBID
1615787205251,B,DJDAIABBFHHFDGIJBID
1615782315334,B,BJHEFHEFBGHHDADFEHB
1615879619002,-FACJ,CCADJADBEHBJIFECGAH
1615879681809,-FACJ,CCADJADBEHBJIFECGAH
1615869452232,-FAFF,CIACJCCEAAADEIIEDCH
1615786489530,B,IIBEJDAAAFFIFJJAAJH
1615776538263,-EBFF,JHCBFJFHHJACBCEDCGB
1615803445216,-EBFF,CCHBGGGHIIBEGAFBGGB
1615803814802,-EBFF,CCHBGGGHIIBEGAFBGGB
1615890336141,-FAIH,GGGDDBCHCBBEDBGCFJH
1615890552173,-FABF,GGGDDBCHCBBEDBGCFJH
1615891623040,-FAIH,GGGDDBCHCBBEDBGCFJH
1615856054324,-FACJ,IFFEFAEDIIFBCBFCHAG
1615856596592,-EBFF,IFFEFAEDIIFBCBFCHAG
1615856713259,-FAFB,IFFEFAEDIIFBCBFCHAG
1615856930471,-EBFF,IFFEFAEDIIFBCBFCHAG
1615857112899,-FAFB,IFFEFAEDIIFBCBFCHAG
1615857353079,-FAFF,IFFEFAEDIIFBCBFCHAG
1615813254902,-FACJ,EBDCFHEBGIAHGGJGBF
1615813667499,-FAJE,EBDCFHEBGIAHGGJGBF
1615813799130,-EBFF,EBDCFHEBGIAHGGJGBF
1615888242278,-FACJ,JGBGGECDDCHGDHFBAAC
1615888348909,-FACJ,JGBGGECDDCHGDHFBAAC
1615888563303,-FACJ,JGBGGECDDCHGDHFBAAC
1615786010652,-FAFF,GBHFEJGGCJEFJAHICAG
1615892678538,-FACJ,HHBDAIHDEGAHDEGIBED
1615892878520,-FAJE,HHBDAIHDEGAHDEGIBED
1615893061842,-EBFF,HHBDAIHDEGAHDEGIBED
1615822884410,B,CJJBIFGHBAIBJGJGBG
1615823085561,B,CJJBIFGHBAIBJGJGBG
1615830949901,B,CJJBIFGHBAIBJGJGBG
1615770508454,-FAIH,FBBGDBGHCCHJBDCGECD
1615770608773,-FAIH,FBBGDBGHCCHJBDCGECD
1615771059730,-FAJE,FBBGDBGHCCHJBDCGECD
1615771202970,-FAJE,FBBGDBGHCCHJBDCGECD
1615771605233,-EBFF,FBBGDBGHCCHJBDCGECD
1615771971275,-FAJE,FBBGDBGHCCHJBDCGECD
1615772202389,B,FBBGDBGHCCHJBDCGECD
1615864101211,-FAFB,HFGCBCFJHJCBIGFHIB
1615864214978,-FAFF,HFGCBCFJHJCBIGFHIB
1615864486572,B,HFGCBCFJHJCBIGFHIB
1615873648832,-FACJ,GAGEGHIAAIEGFJHBDJJ
1615866311242,-FAIH,DCCFGAJDJBAHCEEDJBG
1615866385436,-FAJE,DCCFGAJDJBAHCEEDJBG
1615883084397,-EBFF,FHGBDAJDIHIEDBFBEDF
1615893641038,-FAFF,FHGBDAJDIHIEDBFBEDF
1615893858116,-EBFF,FHGBDAJDIHIEDBFBEDF
1615812050400,-FAIH,FCJADBHHFCIDBFHJHHA
1615812159993,B,FCJADBHHFCIDBFHJHHA
1615780066677,-EBFF,HJCICJAFBGBGBBJDDIE
1615808194309,-FAAG,IDFDGBBBCHBIJHBFBHJ
1615808265595,-FACJ,IDFDGBBBCHBIJHBFBHJ
1615864376024,B,GFJJBAFHAAEGEBIDDIG
1615809418085,-FACJ,HGJAAJJIAHIGJCGCJHH
1615811886635,-FAFF,BAIJDIDEEECBBAJAIDE
1615812228336,-EBFF,BAIJDIDEEECBBAJAIDE
1615812298758,-FABF,BAIJDIDEEECBBAJAIDE
1615812322510,-FAFB,BAIJDIDEEECBBAJAIDE
